,0,1,2,3,4,5
18290,896,784,1120,1008,0.101,1352
18291,896,2016,1120,2240,0.103,1352
18292,1008,0,1232,224,0.105,1352
18293,1008,1456,1232,1680,0.103,1352
18294,1120,896,1344,1120,0.104,1352
18295,1344,336,1456,560,0.1025,1352
18296,1232,1792,1456,2016,0.101,1352
18297,1232,2128,1456,2240,0.101,1352
18298,1456,560,1680,784,0.101,1352
18299,1456,3136,1680,3360,0.104,1352
18300,1568,1008,1792,1232,0.105,1352
18301,1568,1344,1792,1568,0.105,1352
18302,1680,0,1904,224,0.103,1352
18303,1792,2240,2016,2464,0.103,1352
18304,1904,448,2128,672,0.104,1352
18305,1904,1456,2128,1680,0.101,1352
18306,2240,1232,2464,1456,0.105,1352
18307,2352,560,2576,784,0.103,1352
18308,2464,672,2688,896,0.103,1352
18309,2464,3136,2688,3360,0.105,1352
18310,2688,2800,2912,3024,0.105,1352
18311,2912,2912,3136,3136,0.104,1352
18312,3024,0,3248,224,0.104,1352
18313,3024,784,3248,1008,0.103,1352
18314,3136,1232,3360,1456,0.102,1352
18315,3248,2352,3472,2576,0.103,1352
18316,3472,1568,3696,1792,0.103,1352
18317,3584,1008,3808,1232,0.101,1352
18318,3696,2240,3920,2464,0.102,1352
18319,3808,2128,4032,2352,0.105,1352
18320,3920,448,4144,672,0.104,1352
18321,3920,2576,4144,2800,0.104,1352
18322,4032,1232,4256,1456,0.105,1352
18323,4032,1904,4256,2128,0.104,1352
18324,4032,3136,4256,3360,0.105,1352
18325,4144,1792,4368,2016,0.101,1352
18326,4144,2016,4368,2240,0.105,1352
18327,4144,2800,4368,3024,0.102,1352
18328,4368,1120,4592,1344,0.103,1352
18329,4368,1568,4592,1792,0.105,1352
18330,4368,1792,4592,2016,0.102,1352
18331,0,224,224,448,0.104,1353
18332,224,448,448,672,0.105,1353
18333,224,1008,448,1232,0.101,1353
18334,224,1456,448,1680,0.102,1353
18335,336,1344,560,1568,0.105,1353
18336,336,1904,560,2128,0.103,1353
18337,448,224,672,448,0.102,1353
18338,448,1792,672,2016,0.105,1353
18339,448,3136,672,3360,0.104,1353
18340,672,224,896,448,0.104,1353
18341,784,2912,1008,3136,0.102,1353
18342,1008,672,1232,896,0.104,1353
18343,1120,784,1344,1008,0.105,1353
18344,1120,3024,1344,3248,0.105,1353
18345,1232,1904,1456,2128,0.102,1353
18346,1456,1120,1680,1344,0.101,1353
18347,1456,2576,1680,2800,0.101,1353
18348,1568,2464,1792,2688,0.101,1353
18349,1568,2688,1792,2912,0.105,1353
18350,1680,224,1904,448,0.101,1353
18351,1680,784,1904,1008,0.104,1353
18352,1792,2800,2016,3024,0.105,1353
18353,2016,560,2128,784,0.101,1353
18354,2128,2464,2352,2688,0.102,1353
18355,2240,0,2464,224,0.102,1353
18356,2240,672,2464,896,0.105,1353
18357,2352,112,2576,336,0.103,1353
18358,2688,896,2912,1120,0.102,1353
18359,2800,1120,3024,1344,0.101,1353
18360,2912,112,3136,336,0.102,1353
18361,2912,896,3136,1120,0.103,1353
18362,2912,1904,3136,2128,0.105,1353
18363,3024,2800,3248,3024,0.101,1353
18364,3024,3136,3248,3360,0.104,1353
18365,3136,448,3360,560,0.103,1353
18366,3360,1568,3584,1792,0.104,1353
18367,3472,3024,3696,3248,0.105,1353
18368,3584,784,3808,1008,0.102,1353
18369,3584,2800,3808,3024,0.101,1353
18370,3696,1232,3920,1456,0.103,1353
18371,3696,2688,3920,2912,0.105,1353
18372,3808,2016,4032,2240,0.104,1353
18373,3920,672,4144,896,0.105,1353
18374,3920,1232,4144,1456,0.101,1353
18375,4032,560,4256,784,0.104,1353
18376,4256,1680,4480,1904,0.103,1353
18377,4256,2016,4480,2240,0.102,1353
18378,4368,448,4592,672,0.105,1353
18379,0,2352,224,2576,0.103,1354
18380,0,2800,224,3024,0.103,1354
18381,112,1568,336,1792,0.102,1354
18382,224,0,448,224,0.101,1354
18383,224,1344,448,1568,0.102,1354
18384,448,112,672,224,0.103,1354
18385,448,1568,672,1792,0.102,1354
18386,560,224,784,448,0.103,1354
18387,672,2352,896,2576,0.102,1354
18388,672,3136,896,3360,0.103,1354
18389,784,336,1008,560,0.103,1354
18390,896,448,1120,672,0.102,1354
18391,1120,2352,1344,2576,0.101,1354
18392,1232,1344,1456,1568,0.101,1354
18393,1232,3136,1456,3360,0.102,1354
18394,1344,224,1568,448,0.104,1354
18395,1456,112,1680,336,0.102,1354
18396,1456,896,1680,1008,0.10200000000000001,1354
18397,1456,2240,1680,2464,0.102,1354
18398,1568,3136,1792,3360,0.103,1354
18399,1792,560,2016,784,0.102,1354
18400,1904,1680,2128,1904,0.101,1354
18401,2016,2688,2128,2912,0.1035,1354
18402,2016,2240,2240,2464,0.104,1354
18403,2128,0,2352,224,0.103,1354
18404,2128,224,2352,448,0.103,1354
18405,2128,2464,2352,2688,0.105,1354
18406,2240,896,2464,1120,0.103,1354
18407,2240,1680,2464,1904,0.103,1354
18408,2240,2800,2464,3024,0.103,1354
18409,2352,224,2576,448,0.101,1354
18410,2464,448,2688,672,0.102,1354
18411,2576,1568,2800,1792,0.102,1354
18412,2576,1792,2800,2016,0.105,1354
18413,2688,2128,2912,2352,0.105,1354
18414,2800,112,3024,336,0.104,1354
18415,2800,896,3024,1120,0.104,1354
18416,2800,1120,3024,1344,0.105,1354
18417,2912,3136,3136,3360,0.105,1354
18418,3136,2240,3360,2464,0.101,1354
18419,3360,2912,3472,3136,0.102,1354
18420,3472,2688,3696,2912,0.102,1354
18421,3696,1232,3920,1456,0.102,1354
18422,4032,3136,4256,3360,0.102,1354
18423,4144,1008,4368,1232,0.104,1354
18424,4256,2016,4368,2240,0.1035,1354
18425,4256,784,4480,1008,0.103,1354
18426,4256,1792,4480,2016,0.105,1354
18427,4368,0,4592,224,0.103,1354
18428,4368,1232,4592,1456,0.105,1354
18429,4368,1456,4592,1680,0.104,1354
18430,4368,2464,4592,2688,0.101,1354
18431,0,0,224,224,0.101,1355
18432,112,2912,336,3136,0.101,1355
18433,112,3136,336,3360,0.104,1355
18434,336,336,448,560,0.1015,1355
18435,224,2128,448,2352,0.105,1355
18436,896,1008,1008,1232,0.10250000000000001,1355
18437,784,1456,1008,1680,0.103,1355
18438,784,2688,1008,2912,0.102,1355
18439,1120,0,1344,224,0.104,1355
18440,1120,2240,1344,2464,0.101,1355
18441,1344,2352,1568,2576,0.102,1355
18442,1456,2240,1680,2464,0.103,1355
18443,1680,2016,1792,2240,0.10250000000000001,1355
18444,1792,2464,2016,2688,0.103,1355
18445,1904,672,2128,896,0.101,1355
18446,2016,560,2240,784,0.105,1355
18447,2016,1680,2240,1904,0.102,1355
18448,2128,672,2352,896,0.104,1355
18449,2240,1680,2464,1904,0.103,1355
18450,2464,112,2688,336,0.103,1355
18451,2464,2128,2688,2352,0.104,1355
18452,2688,1232,2912,1456,0.101,1355
18453,2800,448,3024,672,0.103,1355
18454,2800,1792,3024,2016,0.104,1355
18455,2912,2688,3136,2912,0.104,1355
18456,3024,112,3248,336,0.105,1355
18457,3248,2912,3472,3136,0.101,1355
18458,3584,2352,3808,2576,0.101,1355
18459,3808,784,4032,1008,0.102,1355
18460,3808,1344,4032,1568,0.105,1355
18461,3808,1680,4032,1904,0.105,1355
18462,4032,2464,4144,2688,0.104,1355
18463,4144,896,4256,1120,0.10300000000000001,1355
18464,4144,2464,4256,2688,0.103,1355
18465,4256,0,4480,224,0.104,1355
18466,4368,2016,4480,2240,0.10250000000000001,1355
18467,4256,2352,4480,2576,0.103,1355
18468,4368,448,4592,672,0.101,1355
18469,4368,784,4592,1008,0.102,1355
18470,4480,2016,4592,2240,0.10250000000000001,1355
18471,4368,2576,4592,2800,0.103,1355
18472,112,1232,224,1456,0.10300000000000001,1356
18473,0,3024,224,3248,0.105,1356
18474,112,336,336,560,0.102,1356
18475,112,2912,336,3136,0.102,1356
18476,224,2240,448,2464,0.102,1356
18477,224,3136,448,3360,0.104,1356
18478,560,896,784,1008,0.101,1356
18479,560,1232,784,1456,0.102,1356
18480,560,3136,784,3360,0.101,1356
18481,672,1456,896,1680,0.105,1356
18482,896,3024,1120,3248,0.104,1356
18483,1008,1904,1232,2128,0.102,1356
18484,1232,2800,1456,3024,0.102,1356
18485,1344,1232,1568,1344,0.1045,1356
18486,1344,2128,1568,2352,0.102,1356
18487,1456,1904,1680,2128,0.102,1356
18488,1568,2800,1792,3024,0.105,1356
18489,1680,1568,1904,1792,0.102,1356
18490,1904,560,2128,784,0.103,1356
18491,1904,2576,2128,2800,0.104,1356
18492,2016,896,2240,1120,0.102,1356
18493,2016,1904,2240,2128,0.105,1356
18494,2128,2464,2352,2688,0.102,1356
18495,2240,224,2464,448,0.104,1356
18496,2240,672,2464,896,0.105,1356
18497,2240,2016,2464,2240,0.105,1356
18498,2352,3136,2576,3360,0.104,1356
18499,2464,896,2688,1120,0.103,1356
18500,2688,560,2912,784,0.103,1356
18501,2688,1344,2912,1568,0.105,1356
18502,2912,560,3136,784,0.102,1356
18503,3024,112,3248,336,0.104,1356
18504,3136,784,3360,1008,0.104,1356
18505,3248,336,3472,560,0.104,1356
18506,3248,1568,3472,1680,0.1035,1356
18507,3248,1680,3472,1792,0.104,1356
18508,3248,1792,3472,1904,0.1035,1356
18509,3248,2576,3472,2800,0.102,1356
18510,3360,2128,3584,2352,0.104,1356
18511,3472,2688,3696,2912,0.101,1356
18512,3584,112,3808,336,0.102,1356
18513,3584,1008,3808,1232,0.104,1356
18514,3584,2464,3808,2688,0.105,1356
18515,3808,112,4032,336,0.105,1356
18516,3808,560,4032,784,0.105,1356
18517,3808,896,4032,1120,0.102,1356
18518,3920,2912,4144,3136,0.102,1356
18519,4032,448,4256,672,0.105,1356
18520,4032,2240,4256,2464,0.102,1356
18521,4144,1792,4368,2016,0.104,1356
18522,4144,2912,4368,3024,0.102,1356
18523,4256,1456,4480,1680,0.102,1356
18524,4256,1904,4480,2128,0.104,1356
18525,4368,3136,4592,3360,0.101,1356
18526,0,0,224,224,0.102,1357
18527,0,1680,224,1904,0.103,1357
18528,0,2912,224,3136,0.103,1357
18529,112,1456,336,1568,0.1035,1357
18530,112,1792,336,2016,0.105,1357
18531,224,224,448,448,0.102,1357
18532,336,1904,560,2128,0.105,1357
18533,336,2240,560,2464,0.104,1357
18534,896,2240,1120,2464,0.103,1357
18535,1008,336,1232,560,0.103,1357
18536,1008,1904,1232,2128,0.102,1357
18537,1120,1568,1344,1792,0.104,1357
18538,1232,2576,1456,2800,0.102,1357
18539,1456,560,1568,784,0.103,1357
18540,1568,2464,1792,2688,0.101,1357
18541,1568,2912,1792,3136,0.102,1357
18542,1680,336,1904,560,0.103,1357
18543,1680,2352,1904,2576,0.104,1357
18544,1792,1344,2016,1568,0.103,1357
18545,1904,1568,2128,1792,0.102,1357
18546,2016,1456,2240,1680,0.104,1357
18547,2128,1232,2352,1456,0.104,1357
18548,2240,1680,2464,1904,0.101,1357
18549,2240,2128,2464,2352,0.104,1357
18550,2352,2688,2576,2912,0.103,1357
18551,2464,1232,2688,1456,0.103,1357
18552,2464,2576,2688,2800,0.102,1357
18553,2576,1120,2800,1344,0.104,1357
18554,2800,336,3024,448,0.104,1357
18555,2800,1344,3024,1568,0.105,1357
18556,2912,1120,3136,1232,0.10250000000000001,1357
18557,2912,1792,3136,1904,0.10250000000000001,1357
18558,3024,112,3248,336,0.102,1357
18559,3024,448,3248,672,0.104,1357
18560,3024,1568,3248,1792,0.104,1357
18561,3248,0,3472,224,0.105,1357
18562,3248,672,3472,896,0.101,1357
18563,3248,1456,3472,1680,0.104,1357
18564,3248,2128,3472,2352,0.103,1357
18565,3248,2800,3472,3024,0.105,1357
18566,3360,2464,3584,2688,0.103,1357
18567,3472,1792,3696,2016,0.104,1357
18568,3696,672,3920,896,0.103,1357
18569,3696,1232,3920,1456,0.104,1357
18570,3696,3024,3920,3248,0.103,1357
18571,3808,112,4032,336,0.103,1357
18572,3920,2352,4144,2576,0.105,1357
18573,4032,1120,4256,1344,0.104,1357
18574,4144,896,4368,1120,0.102,1357
18575,4144,1344,4368,1568,0.105,1357
18576,4256,1456,4480,1680,0.104,1357
18577,4256,1680,4480,1904,0.102,1357
18578,4368,784,4592,1008,0.102,1357
18579,0,224,224,448,0.103,1358
18580,0,448,224,672,0.105,1358
18581,0,2128,224,2352,0.101,1358
18582,224,112,448,336,0.104,1358
18583,224,2016,448,2240,0.101,1358
18584,336,3024,560,3248,0.101,1358
18585,448,336,672,560,0.105,1358
18586,448,1008,672,1232,0.105,1358
18587,560,1792,784,2016,0.104,1358
18588,672,1232,896,1456,0.104,1358
18589,672,2688,896,2912,0.103,1358
18590,784,1008,1008,1232,0.103,1358
18591,896,1120,1120,1344,0.103,1358
18592,1120,784,1344,1008,0.103,1358
18593,1120,1680,1344,1904,0.101,1358
18594,1232,1120,1456,1344,0.101,1358
18595,1232,1792,1456,2016,0.104,1358
18596,1344,2016,1568,2240,0.103,1358
18597,1344,2464,1568,2688,0.103,1358
18598,1456,1456,1680,1680,0.102,1358
18599,2016,672,2240,896,0.101,1358
18600,2128,1456,2352,1680,0.101,1358
18601,2240,672,2464,896,0.104,1358
18602,2240,1120,2464,1344,0.104,1358
18603,2240,2800,2464,3024,0.104,1358
18604,2352,1232,2576,1456,0.105,1358
18605,2464,112,2688,336,0.102,1358
18606,2464,1680,2688,1904,0.104,1358
18607,2464,1904,2688,2128,0.105,1358
18608,2576,1344,2800,1568,0.103,1358
18609,2688,112,2912,336,0.104,1358
18610,2688,672,2912,896,0.104,1358
18611,2688,3024,2912,3248,0.103,1358
18612,2800,224,3024,448,0.101,1358
18613,2800,1232,3024,1456,0.105,1358
18614,2800,1568,3024,1792,0.103,1358
18615,2912,672,3136,896,0.102,1358
18616,2912,1904,3136,2128,0.104,1358
18617,3024,560,3248,784,0.102,1358
18618,3024,1232,3248,1344,0.1035,1358
18619,3248,1120,3472,1344,0.105,1358
18620,3248,2240,3472,2464,0.101,1358
18621,3248,2688,3472,2912,0.104,1358
18622,3248,3136,3472,3248,0.1025,1358
18623,3248,3248,3472,3360,0.1025,1358
18624,3360,1232,3584,1456,0.103,1358
18625,3360,1680,3584,1904,0.101,1358
18626,3472,2464,3696,2688,0.104,1358
18627,3584,2352,3808,2576,0.103,1358
18628,3696,784,3920,1008,0.102,1358
18629,3696,1904,3920,2128,0.101,1358
18630,3808,1232,4032,1456,0.103,1358
18631,3808,1456,4032,1680,0.104,1358
18632,3808,3136,4032,3360,0.101,1358
18633,4032,2800,4256,3024,0.104,1358
18634,4144,2576,4368,2800,0.104,1358
18635,4256,784,4480,1008,0.104,1358
18636,4368,1120,4592,1344,0.103,1358
18637,4368,2912,4592,3136,0.103,1358
18638,0,2464,224,2688,0.105,1359
18639,112,0,336,224,0.103,1359
18640,112,1904,336,2128,0.103,1359
18641,112,3136,336,3360,0.101,1359
18642,336,2464,560,2688,0.103,1359
18643,336,2800,560,3024,0.105,1359
18644,448,784,672,1008,0.103,1359
18645,672,1680,896,1904,0.102,1359
18646,672,2016,896,2240,0.103,1359
18647,784,2912,1008,3136,0.104,1359
18648,896,672,1120,896,0.104,1359
18649,1008,1680,1120,1904,0.1035,1359
18650,896,2800,1120,3024,0.104,1359
18651,1120,336,1232,560,0.1035,1359
18652,1008,2016,1232,2240,0.104,1359
18653,1008,3024,1232,3248,0.104,1359
18654,1456,1232,1568,1456,0.105,1359
18655,1344,1568,1568,1792,0.105,1359
18656,1344,2016,1568,2240,0.101,1359
18657,1456,112,1680,336,0.103,1359
18658,1456,1008,1680,1232,0.105,1359
18659,1456,2800,1680,3024,0.105,1359
18660,1456,3024,1680,3248,0.105,1359
18661,1680,0,1904,224,0.103,1359
18662,1680,1456,1904,1680,0.101,1359
18663,1680,3136,1904,3360,0.101,1359
18664,1792,2912,2016,3136,0.105,1359
18665,2016,2800,2240,3024,0.103,1359
18666,2016,3024,2240,3248,0.101,1359
18667,2240,1904,2352,2128,0.10300000000000001,1359
18668,2128,2128,2352,2352,0.104,1359
18669,2352,1344,2464,1568,0.1015,1359
18670,2352,2240,2576,2464,0.102,1359
18671,2576,112,2688,336,0.1015,1359
18672,2464,336,2688,560,0.105,1359
18673,2464,2688,2688,2912,0.104,1359
18674,2688,1232,2800,1456,0.103,1359
18675,2576,2464,2800,2688,0.105,1359
18676,2688,336,2912,560,0.105,1359
18677,2912,448,3136,672,0.105,1359
18678,3024,784,3248,1008,0.104,1359
18679,3024,2576,3248,2800,0.102,1359
18680,3136,2016,3360,2240,0.101,1359
18681,3248,1232,3472,1456,0.101,1359
18682,3248,2912,3472,3136,0.104,1359
18683,3360,1120,3584,1344,0.101,1359
18684,3360,1456,3584,1680,0.105,1359
18685,3360,2240,3584,2464,0.101,1359
18686,3360,3024,3584,3248,0.104,1359
18687,3472,560,3696,784,0.104,1359
18688,3472,1792,3696,2016,0.103,1359
18689,3472,3136,3696,3360,0.103,1359
18690,3696,2016,3920,2240,0.101,1359
18691,3696,2576,3920,2800,0.101,1359
18692,3920,2352,4144,2576,0.102,1359
18693,3920,2688,4144,2912,0.102,1359
18694,3920,3024,4144,3248,0.104,1359
18695,4032,1120,4256,1344,0.105,1359
18696,4144,1008,4368,1232,0.103,1359
18697,4144,1232,4368,1456,0.104,1359
18698,4368,224,4480,448,0.10200000000000001,1359
18699,4480,224,4592,448,0.10200000000000001,1359
18700,4368,784,4592,1008,0.101,1359
18701,4368,2912,4592,3136,0.103,1359
18702,0,2912,224,3136,0.104,1361
18703,112,3024,336,3248,0.102,1361
18704,224,1904,448,2128,0.101,1361
18705,224,2240,448,2464,0.104,1361
18706,336,2464,560,2688,0.105,1361
18707,448,0,672,224,0.104,1361
18708,448,2800,672,3024,0.105,1361
18709,560,336,784,560,0.102,1361
18710,560,784,784,1008,0.102,1361
18711,560,1456,784,1680,0.103,1361
18712,560,3136,784,3360,0.104,1361
18713,784,1904,1008,2128,0.104,1361
18714,784,2464,1008,2688,0.102,1361
18715,896,3136,1008,3360,0.104,1361
18716,896,1344,1120,1568,0.103,1361
18717,1008,784,1232,1008,0.103,1361
18718,1008,1120,1232,1344,0.105,1361
18719,1008,1456,1232,1680,0.103,1361
18720,1120,1232,1344,1456,0.101,1361
18721,1120,1792,1344,2016,0.101,1361
18722,1232,1456,1456,1680,0.101,1361
18723,1232,3136,1456,3360,0.103,1361
18724,1456,112,1680,336,0.105,1361
18725,1792,560,2016,784,0.104,1361
18726,1904,896,2128,1120,0.102,1361
18727,2016,1344,2240,1568,0.105,1361
18728,2128,1232,2352,1456,0.101,1361
18729,2240,448,2464,672,0.104,1361
18730,2240,1120,2464,1344,0.105,1361
18731,2352,896,2576,1120,0.101,1361
18732,2464,2912,2688,3136,0.101,1361
18733,2576,784,2800,1008,0.105,1361
18734,2576,2688,2800,2912,0.103,1361
18735,2688,672,2912,896,0.105,1361
18736,2800,896,3024,1120,0.104,1361
18737,2800,2688,3024,2912,0.105,1361
18738,2912,784,3136,1008,0.104,1361
18739,3024,1680,3248,1904,0.101,1361
18740,3584,0,3808,224,0.103,1361
18741,3584,448,3808,672,0.102,1361
18742,3696,672,3808,896,0.103,1361
18743,3584,2800,3808,3024,0.101,1361
18744,3808,1344,4032,1568,0.105,1361
18745,3920,1232,4144,1344,0.1035,1361
18746,4032,2576,4256,2800,0.101,1361
18747,4368,784,4592,1008,0.102,1361
18748,112,448,224,672,0.104,1362
18749,112,2912,336,3136,0.101,1362
18750,224,3136,336,3360,0.104,1362
18751,224,112,448,336,0.103,1362
18752,224,2576,448,2800,0.104,1362
18753,336,0,560,224,0.101,1362
18754,448,784,672,1008,0.104,1362
18755,448,1008,672,1232,0.102,1362
18756,448,1456,672,1680,0.103,1362
18757,672,224,896,448,0.102,1362
18758,784,560,1008,784,0.104,1362
18759,896,0,1120,224,0.104,1362
18760,896,2240,1120,2464,0.105,1362
18761,1008,2688,1232,2912,0.102,1362
18762,1120,2576,1344,2800,0.105,1362
18763,1120,3136,1344,3360,0.105,1362
18764,1232,1456,1456,1680,0.103,1362
18765,1456,1680,1680,1904,0.102,1362
18766,1456,2016,1680,2240,0.102,1362
18767,1568,560,1792,784,0.105,1362
18768,1680,2576,1792,2800,0.1025,1362
18769,1680,784,1904,1008,0.101,1362
18770,1680,1344,1904,1568,0.105,1362
18771,1680,2240,1904,2464,0.101,1362
18772,1792,1008,2016,1232,0.103,1362
18773,1792,2800,2016,3024,0.103,1362
18774,1904,2464,2128,2688,0.104,1362
18775,2016,112,2240,336,0.103,1362
18776,2016,2016,2240,2240,0.102,1362
18777,2128,336,2352,560,0.101,1362
18778,2128,672,2352,896,0.104,1362
18779,2128,1008,2352,1232,0.105,1362
18780,2128,1792,2352,2016,0.104,1362
18781,2240,1904,2464,2128,0.101,1362
18782,2352,2576,2464,2800,0.1035,1362
18783,2352,1344,2576,1568,0.104,1362
18784,2576,2128,2800,2352,0.102,1362
18785,2576,2464,2800,2688,0.105,1362
18786,2688,896,2912,1120,0.104,1362
18787,2688,1344,2912,1568,0.101,1362
18788,2688,1680,2912,1904,0.103,1362
18789,2800,0,3024,224,0.104,1362
18790,2912,1344,3136,1568,0.101,1362
18791,2912,2352,3136,2576,0.104,1362
18792,3024,2800,3248,3024,0.104,1362
18793,3136,112,3360,224,0.1015,1362
18794,3248,224,3472,448,0.103,1362
18795,3248,896,3472,1120,0.102,1362
18796,3360,2464,3472,2688,0.101,1362
18797,3360,448,3584,672,0.102,1362
18798,3360,1456,3584,1680,0.104,1362
18799,3472,784,3696,1008,0.104,1362
18800,3472,1120,3696,1344,0.102,1362
18801,3472,2016,3696,2240,0.103,1362
18802,3584,112,3808,336,0.101,1362
18803,3584,1568,3808,1792,0.101,1362
18804,3696,336,3920,560,0.104,1362
18805,3696,672,3920,896,0.105,1362
18806,3808,448,4032,672,0.104,1362
18807,3920,224,4144,448,0.104,1362
18808,3920,672,4144,896,0.103,1362
18809,3920,2912,4144,3136,0.104,1362
18810,4032,560,4256,784,0.105,1362
18811,4032,896,4256,1008,0.1035,1362
18812,4032,1680,4256,1904,0.105,1362
18813,4144,2800,4368,3024,0.101,1362
18814,0,448,224,672,0.105,1363
18815,0,2352,224,2576,0.104,1363
18816,336,672,560,896,0.101,1363
18817,448,336,672,560,0.102,1363
18818,448,1120,672,1344,0.101,1363
18819,560,2912,784,3024,0.104,1363
18820,560,3136,784,3360,0.102,1363
18821,672,1456,896,1680,0.102,1363
18822,672,2128,896,2352,0.103,1363
18823,784,1344,1008,1568,0.104,1363
18824,784,1568,1008,1792,0.104,1363
18825,896,1680,1120,1904,0.103,1363
18826,896,2016,1120,2240,0.101,1363
18827,1008,112,1232,336,0.104,1363
18828,1344,3136,1568,3248,0.1025,1363
18829,1344,3248,1568,3360,0.1025,1363
18830,1568,1232,1792,1456,0.102,1363
18831,1680,1456,1792,1680,0.1035,1363
18832,1568,2240,1792,2464,0.103,1363
18833,1568,2912,1792,3136,0.103,1363
18834,1680,2352,1904,2576,0.102,1363
18835,1792,1568,2016,1792,0.103,1363
18836,1792,2464,2016,2688,0.103,1363
18837,1904,336,2128,560,0.105,1363
18838,2128,336,2352,560,0.104,1363
18839,2240,1568,2352,1792,0.1025,1363
18840,2128,1904,2352,2128,0.104,1363
18841,2240,896,2464,1120,0.102,1363
18842,2240,1232,2464,1456,0.102,1363
18843,2240,1792,2464,2016,0.105,1363
18844,2240,3024,2464,3248,0.101,1363
18845,2352,672,2576,896,0.104,1363
18846,2352,1904,2576,2128,0.104,1363
18847,2352,2128,2576,2352,0.102,1363
18848,2464,2800,2688,3024,0.105,1363
18849,2576,1232,2800,1456,0.102,1363
18850,2576,1568,2800,1792,0.101,1363
18851,2576,1792,2800,2016,0.102,1363
18852,2576,2912,2800,3136,0.102,1363
18853,2688,560,2912,784,0.105,1363
18854,2800,224,3024,448,0.101,1363
18855,2800,2912,3024,3136,0.103,1363
18856,2912,784,3136,1008,0.105,1363
18857,3472,1568,3696,1792,0.103,1363
18858,3584,112,3808,336,0.103,1363
18859,3584,1904,3808,2128,0.103,1363
18860,3696,2576,3920,2800,0.103,1363
18861,3920,3136,4144,3360,0.105,1363
18862,4032,1232,4256,1456,0.104,1363
18863,4144,336,4368,560,0.104,1363
18864,4256,224,4480,448,0.103,1363
18865,4256,672,4480,896,0.101,1363
18866,4368,1232,4592,1456,0.104,1363
18867,0,224,224,448,0.102,1364
18868,224,2352,336,2576,0.104,1364
18869,224,1120,448,1344,0.102,1364
18870,224,3024,448,3248,0.102,1364
18871,336,896,560,1120,0.103,1364
18872,448,112,672,336,0.102,1364
